epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,569.036,0.91782,0.6366,0.93108,0.73017,0.70641,0.81127,0.59639,1.25637,0.90243,0.94393,0.000219212,0.000219212,0.000219212
188,571.737,0.94402,0.62812,0.92171,0.79904,0.68463,0.81309,0.59843,1.25517,0.89211,0.94399,0.000202847,0.000202847,0.000202847
189,574.373,0.90031,0.61358,0.90774,0.84735,0.66862,0.81904,0.60819,1.25233,0.89095,0.94409,0.000187678,0.000187678,0.000187678
190,577.058,0.93932,0.63003,0.92319,0.82002,0.72284,0.83202,0.61556,1.2542,0.89218,0.94587,0.000173709,0.000173709,0.000173709
191,579.66,0.9773,0.69985,0.90989,0.79211,0.63333,0.81007,0.60083,1.25751,0.90568,0.94737,0.000160943,0.000160943,0.000160943
192,582.131,0.95937,0.6518,0.90494,0.79361,0.67211,0.80722,0.59752,1.26099,0.91067,0.94754,0.000149383,0.000149383,0.000149383
193,584.595,0.96877,0.67074,0.90355,0.70999,0.73467,0.81438,0.59773,1.26232,0.91573,0.94685,0.000139032,0.000139032,0.000139032
194,587.033,0.9613,0.65681,0.90953,0.68983,0.73562,0.81305,0.59857,1.26644,0.92751,0.94732,0.000129893,0.000129893,0.000129893
195,589.506,0.98012,0.66177,0.89348,0.81671,0.65629,0.79452,0.584,1.26938,0.93646,0.94713,0.000121968,0.000121968,0.000121968
196,591.975,0.94921,0.63604,0.8963,0.78113,0.66547,0.78604,0.57697,1.27158,0.94457,0.9457,0.000115259,0.000115259,0.000115259
197,594.459,0.96936,0.64452,0.90928,0.80974,0.66018,0.78141,0.5761,1.27518,0.95546,0.94525,0.000109768,0.000109768,0.000109768
198,596.913,0.97166,0.6322,0.90984,0.85632,0.6483,0.79474,0.57455,1.27341,0.95934,0.94455,0.000105495,0.000105495,0.000105495
199,599.386,0.98239,0.64973,0.90453,0.82829,0.66914,0.7941,0.5929,1.27362,0.9551,0.94491,0.000102443,0.000102443,0.000102443
200,601.873,0.95897,0.62283,0.89984,0.80231,0.67812,0.8076,0.60489,1.27433,0.94771,0.94615,0.000100611,0.000100611,0.000100611
