epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,3582.69,0.83148,0.5801,0.93507,0.77091,0.69697,0.80253,0.64419,1.14985,1.01836,1.00776,0.000318825,0.000318825,0.000318825
183,3602.1,0.82181,0.60331,0.94145,0.76253,0.69527,0.79982,0.64754,1.14909,1.03216,1.00644,0.000296546,0.000296546,0.000296546
184,3621.26,0.84003,0.61945,0.95929,0.74019,0.69192,0.79344,0.63938,1.14727,1.06268,1.00431,0.000275441,0.000275441,0.000275441
185,3640.13,0.7988,0.59885,0.94899,0.64887,0.74242,0.78984,0.63767,1.14742,1.0847,1.00388,0.000255513,0.000255513,0.000255513
186,3659.44,0.82796,0.57003,0.9349,0.64119,0.74326,0.78648,0.63556,1.14621,1.09613,1.00354,0.000236769,0.000236769,0.000236769
187,3678.33,0.77039,0.57199,0.93764,0.63997,0.74287,0.79004,0.63959,1.14329,1.09454,1.00347,0.000219212,0.000219212,0.000219212
188,3698.23,0.78556,0.59349,0.92637,0.63748,0.74713,0.79103,0.63345,1.14223,1.10759,1.00424,0.000202847,0.000202847,0.000202847
189,3718.06,0.84122,0.58816,0.94006,0.63822,0.74747,0.79113,0.63505,1.14184,1.10718,1.00484,0.000187678,0.000187678,0.000187678
190,3738.29,0.79541,0.54986,0.95071,0.63621,0.75253,0.78991,0.63241,1.14122,1.1021,1.00557,0.000173709,0.000173709,0.000173709
191,3758.2,0.86491,0.64114,0.93127,0.63252,0.74747,0.78934,0.62525,1.14488,1.11208,1.00732,0.000160943,0.000160943,0.000160943
192,3777.97,0.81694,0.63869,0.93978,0.61966,0.74747,0.78624,0.62885,1.15296,1.14731,1.01236,0.000149383,0.000149383,0.000149383
193,3797.64,0.83278,0.62798,0.91132,0.61104,0.74747,0.7864,0.62921,1.15501,1.15452,1.01387,0.000139032,0.000139032,0.000139032
194,3817.45,0.83536,0.66766,0.9384,0.6073,0.74747,0.78248,0.62627,1.15905,1.17759,1.01558,0.000129893,0.000129893,0.000129893
195,3836.89,0.82677,0.60549,0.91667,0.60037,0.74242,0.77936,0.62356,1.16165,1.207,1.01655,0.000121968,0.000121968,0.000121968
196,3856.56,0.85331,0.63886,0.92598,0.60226,0.73415,0.77879,0.62196,1.16422,1.22954,1.01806,0.000115259,0.000115259,0.000115259
197,3876.73,0.81502,0.58833,0.89223,0.59663,0.75119,0.77816,0.62182,1.16047,1.21182,1.01722,0.000109768,0.000109768,0.000109768
198,3896.46,0.82889,0.60401,0.93657,0.59755,0.75407,0.77735,0.62129,1.16169,1.21713,1.01747,0.000105495,0.000105495,0.000105495
199,3916.06,0.83737,0.60974,0.9154,0.59904,0.75279,0.77729,0.62146,1.16277,1.21946,1.01768,0.000102443,0.000102443,0.000102443
200,3935.72,0.79186,0.58835,0.92545,0.59881,0.7519,0.77865,0.62318,1.16311,1.20419,1.01711,0.000100611,0.000100611,0.000100611
