epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,716.96,0.90813,0.61115,0.9221,0.70657,0.76731,0.83909,0.66088,1.22439,0.89949,0.94408,0.000202847,0.000202847,0.000202847
189,720.348,0.89526,0.6153,0.91419,0.75056,0.74037,0.84165,0.65989,1.22403,0.90053,0.94423,0.000187678,0.000187678,0.000187678
190,723.736,0.89687,0.63229,0.92601,0.74044,0.74127,0.83861,0.65232,1.22666,0.91011,0.94531,0.000173709,0.000173709,0.000173709
191,727.049,0.95438,0.65742,0.90905,0.70401,0.74757,0.82181,0.6258,1.22534,0.93538,0.94503,0.000160943,0.000160943,0.000160943
192,730.153,0.92627,0.63503,0.90191,0.6311,0.83739,0.81274,0.61326,1.22626,0.94748,0.94644,0.000149383,0.000149383,0.000149383
193,733.21,0.95187,0.65069,0.90485,0.61692,0.84482,0.80781,0.60997,1.22992,0.95926,0.94777,0.000139032,0.000139032,0.000139032
194,736.269,0.93295,0.63944,0.90397,0.63449,0.83671,0.802,0.61016,1.23363,0.97165,0.94989,0.000129893,0.000129893,0.000129893
195,739.326,0.95867,0.61973,0.8929,0.64194,0.82549,0.79486,0.60247,1.23597,0.98631,0.95119,0.000121968,0.000121968,0.000121968
196,742.464,0.93023,0.60909,0.895,0.64216,0.81746,0.79099,0.59688,1.23982,1.00157,0.95221,0.000115259,0.000115259,0.000115259
197,745.545,0.94952,0.61658,0.90599,0.62279,0.83851,0.7901,0.59783,1.24068,1.00849,0.95049,0.000109768,0.000109768,0.000109768
198,748.615,0.94155,0.61417,0.90934,0.65625,0.8277,0.79164,0.59325,1.24015,1.00149,0.95057,0.000105495,0.000105495,0.000105495
199,751.673,0.95411,0.62378,0.8996,0.65575,0.83401,0.79012,0.59314,1.23993,0.98881,0.95043,0.000102443,0.000102443,0.000102443
200,754.82,0.92119,0.5965,0.8936,0.66201,0.8295,0.79847,0.59836,1.23715,0.97611,0.94987,0.000100611,0.000100611,0.000100611
