epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,35.6309,1.68417,1.50947,1.23349,0.00011,0.01389,5e-05,1e-05,3.90601,158.996,12.7625,0.021647,0.00864698,0.00864698
12,38.671,1.6454,1.5795,1.2104,0.00068,0.08333,0.00543,0.00056,nan,nan,nan,0.01443,0.00942998,0.00942998
13,41.6676,1.61843,1.53435,1.22098,0,0,0,0,nan,nan,nan,0.00991232,0.00991232,0.00991232
14,44.781,1.6181,1.46966,1.17789,0.00023,0.02778,0.00019,2e-05,nan,nan,nan,0.00989715,0.00989715,0.00989715
15,47.839,1.60467,1.44713,1.18662,0.12882,0.0274,0.06507,0.0235,3.71317,inf,4.89076,0.00988079,0.00988079,0.00988079
16,50.9885,1.64754,1.47984,1.18891,0.10498,0.05608,0.0232,0.00976,nan,nan,nan,0.00986323,0.00986323,0.00986323
17,54.1082,1.57289,1.35716,1.16928,0.05704,0.04414,0.02698,0.0077,3.26301,7.62264,3.22954,0.00984449,0.00984449,0.00984449
18,57.2398,1.543,1.41554,1.16446,0.61274,0.1024,0.1238,0.04519,2.33941,4.76822,1.54577,0.00982456,0.00982456,0.00982456
19,60.4082,1.5035,1.38044,1.16999,0.26082,0.225,0.19618,0.07868,2.20356,4.47995,1.46158,0.00980345,0.00980345,0.00980345
20,63.5677,1.51968,1.34943,1.14168,0.16267,0.23461,0.17143,0.08825,1.92324,6.81677,1.29271,0.00978118,0.00978118,0.00978118
21,66.7194,1.52161,1.33387,1.14662,0.12704,0.2799,0.10393,0.04869,2.0555,5.94213,1.34401,0.00975773,0.00975773,0.00975773
22,69.8873,1.45973,1.30507,1.12782,0.15025,0.43966,0.13563,0.05649,1.93901,13.6765,1.35623,0.00973312,0.00973312,0.00973312
23,73.0819,1.46194,1.303,1.12794,0.18939,0.60077,0.21223,0.10342,1.85703,5.82192,1.27461,0.00970736,0.00970736,0.00970736
24,76.1845,1.47311,1.30609,1.13347,0.2865,0.45516,0.23916,0.12032,1.80502,3.29918,1.21733,0.00968045,0.00968045,0.00968045
25,79.3576,1.48016,1.30874,1.112,0.37938,0.51018,0.30054,0.15366,1.75108,2.61612,1.18996,0.00965239,0.00965239,0.00965239
26,82.4147,1.45125,1.28438,1.1099,0.56732,0.56667,0.48427,0.28229,1.64677,2.06463,1.14657,0.0096232,0.0096232,0.0096232
27,85.5898,1.42626,1.25175,1.09371,0.62622,0.55829,0.56395,0.37389,1.55386,2.25139,1.09669,0.00959289,0.00959289,0.00959289
28,89.0194,1.40394,1.23025,1.08913,0.49455,0.47443,0.49227,0.32495,1.56748,2.32756,1.09152,0.00956145,0.00956145,0.00956145
29,92.1175,1.41945,1.21655,1.09206,0.4948,0.49794,0.4236,0.23837,1.68246,1.78572,1.15005,0.00952889,0.00952889,0.00952889
30,95.671,1.41937,1.20695,1.08612,0.39504,0.45208,0.29361,0.15895,1.77006,2.04062,1.25355,0.00949524,0.00949524,0.00949524
31,99.1621,1.37834,1.18895,1.09136,0.26946,0.37162,0.22953,0.10982,1.78235,2.45452,1.36171,0.00946048,0.00946048,0.00946048
32,102.849,1.39763,1.18606,1.09143,0.24167,0.44852,0.24062,0.10935,1.80436,2.83821,1.2745,0.00942464,0.00942464,0.00942464
33,106.313,1.38951,1.20684,1.09329,0.58083,0.53736,0.45346,0.21811,1.84038,2.07978,1.28694,0.00938772,0.00938772,0.00938772
34,109.453,1.47287,1.19983,1.12759,0.51541,0.64357,0.51723,0.30497,1.58027,1.63621,1.09835,0.00934973,0.00934973,0.00934973
35,112.165,1.3683,1.17507,1.08578,0.45483,0.45112,0.44542,0.26185,1.69611,1.81486,1.14581,0.00931067,0.00931067,0.00931067
36,115.187,1.42299,1.18614,1.09576,0.62651,0.58614,0.56968,0.32063,1.62242,1.69114,1.0856,0.00927057,0.00927057,0.00927057
37,118.241,1.38905,1.15651,1.09018,0.55747,0.53524,0.53128,0.31912,1.64538,1.75774,1.09647,0.00922942,0.00922942,0.00922942
38,121.211,1.38816,1.16297,1.07779,0.64247,0.60302,0.64932,0.40156,1.70112,1.38784,1.11924,0.00918725,0.00918725,0.00918725
39,124.119,1.38769,1.20781,1.10125,0.68626,0.56939,0.59225,0.36066,1.76552,1.37373,1.14514,0.00914405,0.00914405,0.00914405
40,126.927,1.3567,1.16923,1.08923,0.69242,0.63116,0.68151,0.44014,1.63864,1.53966,1.09751,0.00909984,0.00909984,0.00909984
41,129.82,1.33256,1.174,1.08682,0.50341,0.62516,0.57265,0.35614,1.61227,1.38666,1.0663,0.00905463,0.00905463,0.00905463
42,132.671,1.33536,1.12096,1.08365,0.58916,0.56029,0.61281,0.39556,1.54799,1.26886,1.05887,0.00900844,0.00900844,0.00900844
43,135.364,1.37335,1.13794,1.06913,0.63995,0.60609,0.65293,0.37772,1.59466,1.2923,1.08138,0.00896127,0.00896127,0.00896127
44,137.982,1.37142,1.18162,1.06884,0.73947,0.59118,0.71555,0.42868,1.56555,1.21701,1.08909,0.00891313,0.00891313,0.00891313
45,140.625,1.32433,1.1595,1.09325,0.72277,0.67306,0.73186,0.43717,1.53515,1.24835,1.07995,0.00886404,0.00886404,0.00886404
46,143.213,1.36729,1.14095,1.06532,0.82574,0.62016,0.74416,0.45714,1.47276,1.23601,1.05555,0.00881401,0.00881401,0.00881401
47,146.012,1.27628,1.10736,1.0485,0.76283,0.60212,0.70941,0.45983,1.51175,1.18601,1.0669,0.00876305,0.00876305,0.00876305
48,149.001,1.37878,1.12858,1.07925,0.67464,0.66592,0.72977,0.46379,1.47264,1.18455,1.0576,0.00871117,0.00871117,0.00871117
49,151.975,1.32669,1.11286,1.06068,0.63956,0.68913,0.74021,0.45498,1.46006,1.12975,1.04375,0.00865839,0.00865839,0.00865839
50,155.061,1.3818,1.12693,1.0764,0.87862,0.62114,0.77014,0.47893,1.53087,1.2075,1.05611,0.00860473,0.00860473,0.00860473
51,158.021,1.35338,1.14756,1.07565,0.81421,0.61366,0.77888,0.50228,1.45958,1.24388,1.03699,0.00855018,0.00855018,0.00855018
52,160.973,1.37691,1.11313,1.06468,0.7997,0.66061,0.7768,0.48264,1.5169,1.21362,1.0432,0.00849477,0.00849477,0.00849477
53,163.943,1.29922,1.05865,1.04382,0.57992,0.7923,0.74836,0.48704,1.51684,1.08424,1.03943,0.00843851,0.00843851,0.00843851
54,166.938,1.24548,1.06253,1.0217,0.7057,0.76131,0.77567,0.50952,1.4096,1.07369,1.01501,0.00838141,0.00838141,0.00838141
55,169.999,1.33993,1.10479,1.04871,0.65792,0.6516,0.66821,0.41714,1.5247,1.29285,1.06361,0.00832349,0.00832349,0.00832349
56,173.124,1.33663,1.12422,1.05965,0.68398,0.67128,0.69602,0.4583,1.45384,1.25932,1.03354,0.00826477,0.00826477,0.00826477
57,176.262,1.28935,1.09543,1.03487,0.79108,0.64187,0.72426,0.4758,1.44901,1.19139,1.0263,0.00820525,0.00820525,0.00820525
58,179.358,1.27353,1.0567,1.05817,0.6574,0.66952,0.71222,0.44928,1.40952,1.08179,1.01491,0.00814495,0.00814495,0.00814495
59,182.479,1.2891,1.0633,1.03664,0.79191,0.62395,0.78179,0.51639,1.40257,1.06549,0.9996,0.00808389,0.00808389,0.00808389
60,185.651,1.29467,1.04889,1.03722,0.673,0.71381,0.76918,0.48269,1.43121,1.0975,1.00483,0.00802208,0.00802208,0.00802208
61,188.745,1.26806,0.99744,1.02641,0.70088,0.64038,0.70965,0.46203,1.41487,1.20009,1.01106,0.00795954,0.00795954,0.00795954
62,191.782,1.31707,1.0643,1.01734,0.68496,0.59197,0.68516,0.44223,1.4529,1.36988,1.02802,0.00789628,0.00789628,0.00789628
63,194.935,1.27355,1.05278,1.02818,0.55391,0.58564,0.62607,0.40108,1.44297,1.39033,1.01849,0.00783231,0.00783231,0.00783231
64,198.189,1.24915,1.04444,1.01029,0.76459,0.67517,0.75718,0.5258,1.41808,1.16653,1.01778,0.00776766,0.00776766,0.00776766
65,201.327,1.23089,1.02133,1.03485,0.81629,0.63886,0.75813,0.54687,1.37241,1.10316,1.00953,0.00770234,0.00770234,0.00770234
66,204.312,1.28878,1.05021,1.04935,0.73715,0.67358,0.77009,0.51334,1.37081,1.07042,1.02095,0.00763637,0.00763637,0.00763637
67,207.376,1.27173,1.04531,1.0319,0.73006,0.66315,0.76146,0.52066,1.38667,1.12228,1.02102,0.00756976,0.00756976,0.00756976
68,210.573,1.24968,1.04604,1.0073,0.69973,0.66038,0.68703,0.42212,1.45535,1.21324,1.04422,0.00750252,0.00750252,0.00750252
69,213.636,1.28855,1.05079,1.04673,0.63253,0.70073,0.66124,0.41068,1.43368,1.18078,1.04073,0.00743468,0.00743468,0.00743468
70,216.631,1.26262,1.03507,1.04299,0.78452,0.64076,0.75086,0.50198,1.40576,1.07222,1.00793,0.00736625,0.00736625,0.00736625
71,219.713,1.24907,1.04813,1.03145,0.72871,0.71812,0.79977,0.54286,1.40855,1.03618,1.00591,0.00729725,0.00729725,0.00729725
72,222.852,1.24203,1.01896,1.04089,0.71468,0.68351,0.74368,0.48561,1.40233,1.10538,1.01548,0.0072277,0.0072277,0.0072277
73,225.953,1.26241,1.02776,1.0215,0.74388,0.58148,0.71199,0.4286,1.45558,1.13966,1.03116,0.00715761,0.00715761,0.00715761
74,229.097,1.27758,1.0144,1.06238,0.60441,0.66122,0.65093,0.38932,1.50429,1.27965,1.04738,0.007087,0.007087,0.007087
75,232.273,1.27782,1.03234,1.04745,0.70435,0.68664,0.70334,0.42475,1.45435,1.13148,1.03056,0.00701588,0.00701588,0.00701588
76,235.446,1.22077,1.02305,1.04601,0.61787,0.58023,0.64604,0.41493,1.43208,1.12976,1.02782,0.00694428,0.00694428,0.00694428
77,238.479,1.2609,1.0062,1.02226,0.60714,0.58102,0.63,0.38852,1.42545,1.36755,1.02759,0.00687222,0.00687222,0.00687222
78,241.62,1.27109,0.97797,1.02798,0.59396,0.75952,0.67366,0.46221,1.42425,1.21682,1.02048,0.0067997,0.0067997,0.0067997
79,244.76,1.27165,0.99258,1.02698,0.74324,0.70459,0.73198,0.48029,1.42347,1.17065,1.01748,0.00672675,0.00672675,0.00672675
80,247.757,1.23182,0.96156,1.02611,0.66114,0.65966,0.71847,0.45054,1.37395,1.08794,1.01496,0.00665339,0.00665339,0.00665339
81,250.749,1.23909,0.98644,1.03117,0.64561,0.65375,0.72501,0.49682,1.38031,1.01002,1.00708,0.00657963,0.00657963,0.00657963
82,253.803,1.25713,0.97665,1.04743,0.64488,0.72059,0.75204,0.50562,1.39522,0.98773,1.01302,0.0065055,0.0065055,0.0065055
83,256.883,1.21276,0.93558,1.01867,0.67117,0.6502,0.72695,0.44739,1.44211,1.17971,1.04673,0.00643101,0.00643101,0.00643101
84,259.956,1.22759,0.97976,1.03943,0.75605,0.65269,0.72053,0.48729,1.41042,1.13007,1.01316,0.00635617,0.00635617,0.00635617
85,263.122,1.21949,0.96093,1.01023,0.64841,0.68357,0.66772,0.42443,1.44704,1.14749,1.01972,0.00628101,0.00628101,0.00628101
86,266.235,1.22319,1.01022,1.01595,0.70379,0.66517,0.69781,0.43737,1.44317,1.13125,1.02196,0.00620555,0.00620555,0.00620555
87,269.268,1.21619,0.9509,0.99348,0.78871,0.64229,0.75493,0.50716,1.35986,1.11833,1.00629,0.00612981,0.00612981,0.00612981
88,272.276,1.19664,0.93397,1.01588,0.57384,0.70471,0.64566,0.45133,1.37825,1.17211,1.00447,0.0060538,0.0060538,0.0060538
89,275.397,1.20399,0.96408,1.00362,0.60162,0.67437,0.5995,0.41551,1.35145,1.13502,0.99469,0.00597754,0.00597754,0.00597754
90,278.61,1.19643,0.942,1.0189,0.57784,0.68789,0.61705,0.41473,1.32482,1.11932,1.00392,0.00590105,0.00590105,0.00590105
91,281.736,1.19133,0.90929,1.01813,0.67208,0.66667,0.72155,0.48294,1.34415,1.02576,1.02481,0.00582435,0.00582435,0.00582435
92,284.923,1.18102,0.91522,1.02078,0.67728,0.66281,0.71668,0.47155,1.36945,1.10676,1.01876,0.00574746,0.00574746,0.00574746
93,288.033,1.185,0.92243,0.9976,0.69979,0.6563,0.70164,0.45591,1.40882,1.12591,1.02641,0.0056704,0.0056704,0.0056704
94,291.182,1.16957,0.92383,1.01127,0.65416,0.60763,0.65278,0.43237,1.41721,1.08197,1.02111,0.00559318,0.00559318,0.00559318
95,294.368,1.17941,0.93189,1.02082,0.50566,0.67656,0.62462,0.40931,1.42029,1.07435,1.00081,0.00551584,0.00551584,0.00551584
96,297.368,1.16793,0.88444,0.99595,0.5002,0.71882,0.62623,0.42149,1.53674,1.29054,1.0309,0.00543837,0.00543837,0.00543837
97,300.402,1.20187,0.93412,0.99667,0.62639,0.69842,0.70617,0.45331,1.5364,1.34459,1.03508,0.00536081,0.00536081,0.00536081
98,303.508,1.17019,0.90322,0.99531,0.59461,0.65056,0.68157,0.47892,1.40027,1.27109,1.00967,0.00528318,0.00528318,0.00528318
99,306.648,1.20267,0.91864,1.01014,0.44982,0.57385,0.50666,0.31269,1.46787,1.32524,1.00895,0.00520548,0.00520548,0.00520548
100,309.696,1.19628,0.91901,1.003,0.41458,0.54698,0.42094,0.22943,1.52896,1.39969,1.02322,0.00512775,0.00512775,0.00512775
101,312.785,1.19615,0.93582,1.00512,0.48193,0.58131,0.47699,0.27863,1.35921,1.32848,0.98718,0.00505,0.00505,0.00505
102,315.889,1.14538,0.86412,0.99257,0.66198,0.59179,0.67342,0.46121,1.335,1.23024,0.98915,0.00497225,0.00497225,0.00497225
103,319.02,1.15772,0.90284,1.00497,0.73381,0.64031,0.75471,0.51198,1.37496,1.16852,1.00317,0.00489452,0.00489452,0.00489452
104,322.128,1.14753,0.85355,0.99642,0.76886,0.69765,0.77814,0.52954,1.35959,1.06085,0.99979,0.00481682,0.00481682,0.00481682
105,325.236,1.19762,0.90582,1.03262,0.75217,0.68639,0.78198,0.54,1.32229,0.99158,0.9859,0.00473919,0.00473919,0.00473919
106,328.395,1.16125,0.87736,0.98683,0.77502,0.73366,0.8242,0.56772,1.31484,0.92041,0.98801,0.00466163,0.00466163,0.00466163
107,331.614,1.13643,0.87133,1.00336,0.70515,0.6749,0.71957,0.49186,1.36306,1.02729,0.99551,0.00458416,0.00458416,0.00458416
108,334.773,1.13811,0.90134,1.00598,0.75453,0.54638,0.67036,0.42132,1.37029,1.20552,1.03366,0.00450682,0.00450682,0.00450682
109,337.906,1.11462,0.8876,0.98981,0.75846,0.65462,0.78464,0.57929,1.27887,0.93527,0.97109,0.0044296,0.0044296,0.0044296
110,341.109,1.12926,0.8279,0.98189,0.81728,0.69696,0.83764,0.59174,1.30476,0.91766,0.98217,0.00435254,0.00435254,0.00435254
111,344.248,1.16334,0.88957,0.98816,0.78805,0.73281,0.82615,0.57722,1.33365,0.93337,0.99267,0.00427565,0.00427565,0.00427565
112,347.184,1.13128,0.909,1.01409,0.76515,0.73911,0.817,0.58905,1.31166,0.96051,0.9785,0.00419895,0.00419895,0.00419895
113,350.305,1.15153,0.89919,1.00795,0.67987,0.76125,0.77397,0.54679,1.34782,1.12678,0.99866,0.00412246,0.00412246,0.00412246
114,353.397,1.12042,0.87178,0.997,0.85319,0.6173,0.79754,0.57844,1.32651,1.10483,0.99392,0.0040462,0.0040462,0.0040462
115,356.522,1.1305,0.87945,1.01232,0.75481,0.7145,0.79157,0.56938,1.29806,1.03787,0.98767,0.00397019,0.00397019,0.00397019
116,359.543,1.12451,0.87352,0.99777,0.82377,0.65717,0.80913,0.58042,1.31748,1.00746,0.99446,0.00389445,0.00389445,0.00389445
117,362.6,1.15058,0.86083,0.99745,0.65889,0.70587,0.77194,0.54612,1.29991,0.91476,0.97003,0.00381899,0.00381899,0.00381899
118,365.774,1.11705,0.84578,0.98579,0.58861,0.73873,0.74499,0.52178,1.30572,0.9931,0.96862,0.00374383,0.00374383,0.00374383
119,368.877,1.14859,0.86561,0.98891,0.52588,0.69574,0.67123,0.45569,1.33282,1.09611,0.9761,0.00366899,0.00366899,0.00366899
120,372.054,1.15392,0.90185,1.00069,0.53248,0.75763,0.70709,0.49603,1.3297,0.99336,0.97627,0.0035945,0.0035945,0.0035945
121,375.21,1.13038,0.83037,0.97169,0.66505,0.75284,0.76312,0.53516,1.29915,0.9578,0.97099,0.00352037,0.00352037,0.00352037
122,378.369,1.0672,0.84513,0.97548,0.64588,0.68071,0.75374,0.53045,1.28787,0.95852,0.97037,0.00344661,0.00344661,0.00344661
123,381.614,1.1334,0.83013,0.98796,0.69572,0.6592,0.77673,0.54231,1.30335,0.9178,0.97711,0.00337325,0.00337325,0.00337325
124,384.782,1.13305,0.85929,0.97607,0.72709,0.6709,0.75884,0.52965,1.28241,0.94494,0.96892,0.0033003,0.0033003,0.0033003
125,387.856,1.06534,0.82306,0.98458,0.73238,0.66288,0.75892,0.49876,1.28359,0.94255,0.9719,0.00322778,0.00322778,0.00322778
126,390.923,1.12922,0.83119,0.99499,0.63008,0.78252,0.77473,0.53592,1.28796,0.9672,0.97264,0.00315572,0.00315572,0.00315572
127,394.112,1.13527,0.8382,0.9677,0.70884,0.7078,0.76893,0.52809,1.32641,0.96382,0.9803,0.00308412,0.00308412,0.00308412
128,397.214,1.09702,0.8161,0.97734,0.85918,0.65459,0.79685,0.58094,1.29695,0.93486,0.96452,0.003013,0.003013,0.003013
129,400.243,1.09009,0.80285,0.98048,0.75547,0.72432,0.78509,0.58868,1.2697,0.9655,0.96137,0.00294239,0.00294239,0.00294239
130,403.211,1.0916,0.80206,0.96647,0.74718,0.75159,0.79589,0.59124,1.27241,0.95813,0.97121,0.0028723,0.0028723,0.0028723
131,406.297,1.07005,0.79437,0.976,0.8245,0.7116,0.81958,0.59304,1.29744,0.93928,0.97412,0.00280275,0.00280275,0.00280275
132,409.365,1.12575,0.85123,0.97627,0.82804,0.71621,0.81979,0.60043,1.26625,0.89633,0.96443,0.00273375,0.00273375,0.00273375
133,412.329,1.05112,0.77099,0.97068,0.89695,0.67907,0.83007,0.62119,1.24794,0.88344,0.96197,0.00266532,0.00266532,0.00266532
134,415.435,1.1002,0.80223,0.96783,0.84264,0.70336,0.80767,0.59531,1.2658,0.90653,0.96462,0.00259748,0.00259748,0.00259748
135,418.525,1.07502,0.78911,0.95833,0.87428,0.67308,0.81794,0.59592,1.30867,0.92789,0.97222,0.00253024,0.00253024,0.00253024
136,421.566,1.05075,0.77823,0.94366,0.72558,0.76826,0.81981,0.59833,1.30838,0.95962,0.96869,0.00246363,0.00246363,0.00246363
137,424.695,1.09427,0.81175,0.97588,0.74816,0.73565,0.8126,0.59993,1.29355,0.96334,0.96299,0.00239766,0.00239766,0.00239766
138,427.787,1.03588,0.7754,0.95897,0.79558,0.69898,0.82755,0.62271,1.27964,0.92041,0.95925,0.00233234,0.00233234,0.00233234
139,430.948,1.09706,0.78881,0.95674,0.86107,0.69279,0.83826,0.63766,1.28276,0.89079,0.96438,0.00226769,0.00226769,0.00226769
140,434.018,1.05758,0.75121,0.94709,0.77404,0.75516,0.84049,0.62322,1.28794,0.88318,0.96711,0.00220372,0.00220372,0.00220372
141,437.126,1.07609,0.80811,0.98677,0.80452,0.73999,0.841,0.62346,1.27975,0.88784,0.96574,0.00214046,0.00214046,0.00214046
142,440.455,1.05553,0.75795,0.96407,0.77278,0.76231,0.82581,0.6196,1.27628,0.91271,0.96236,0.00207792,0.00207792,0.00207792
143,443.576,1.0682,0.78475,0.96712,0.70034,0.78587,0.81966,0.61284,1.29288,0.92218,0.96572,0.00201611,0.00201611,0.00201611
144,446.789,1.06527,0.75672,0.96657,0.78673,0.74195,0.8264,0.61004,1.31126,0.91822,0.96905,0.00195505,0.00195505,0.00195505
145,449.82,1.06081,0.76247,0.9559,0.8183,0.69397,0.8151,0.59214,1.3434,0.93335,0.97645,0.00189475,0.00189475,0.00189475
146,452.862,1.05485,0.77711,0.94843,0.81838,0.69276,0.82744,0.60469,1.32624,0.92861,0.97679,0.00183523,0.00183523,0.00183523
147,456.029,1.02406,0.7629,0.97124,0.80667,0.75115,0.84127,0.62155,1.27717,0.90282,0.96835,0.00177651,0.00177651,0.00177651
148,459.182,1.02507,0.76055,0.96283,0.7991,0.76724,0.84889,0.63781,1.25845,0.89828,0.96628,0.00171859,0.00171859,0.00171859
149,462.235,1.03916,0.75127,0.96212,0.83234,0.76056,0.84616,0.62902,1.26043,0.89156,0.9615,0.00166149,0.00166149,0.00166149
150,465.269,1.00313,0.73115,0.95124,0.83815,0.72505,0.84323,0.63288,1.26763,0.89863,0.95953,0.00160523,0.00160523,0.00160523
151,468.266,1.01311,0.69825,0.93106,0.71428,0.77605,0.81888,0.63335,1.25796,0.91558,0.95538,0.00154982,0.00154982,0.00154982
152,471.366,1.00726,0.71442,0.93932,0.72501,0.76814,0.80473,0.61259,1.2664,0.93923,0.95729,0.00149527,0.00149527,0.00149527
153,474.492,0.99587,0.75077,0.96153,0.76916,0.75797,0.83118,0.61559,1.28945,0.91299,0.97321,0.00144161,0.00144161,0.00144161
154,477.645,1.04038,0.74857,0.9411,0.89101,0.70547,0.85405,0.62273,1.2964,0.889,0.97646,0.00138883,0.00138883,0.00138883
155,480.747,1.01318,0.73252,0.96843,0.84463,0.74569,0.86682,0.65758,1.28008,0.87105,0.96099,0.00133695,0.00133695,0.00133695
156,483.879,0.99021,0.7253,0.93999,0.9099,0.71783,0.86966,0.66076,1.26145,0.86981,0.95341,0.00128599,0.00128599,0.00128599
157,486.992,1.00464,0.71913,0.94866,0.89729,0.73037,0.86839,0.65943,1.24744,0.86016,0.95157,0.00123596,0.00123596,0.00123596
158,490.044,0.98906,0.72163,0.94078,0.86084,0.73677,0.86133,0.62762,1.27292,0.89982,0.95902,0.00118687,0.00118687,0.00118687
159,493.181,1.00627,0.73646,0.96014,0.81616,0.69208,0.83889,0.61004,1.27481,0.8994,0.96801,0.00113873,0.00113873,0.00113873
160,496.303,1.03153,0.74135,0.9359,0.81398,0.69472,0.83238,0.612,1.2522,0.90036,0.96403,0.00109156,0.00109156,0.00109156
161,499.431,1.00473,0.71103,0.94226,0.71575,0.78649,0.84515,0.60389,1.25386,0.90243,0.96305,0.00104537,0.00104537,0.00104537
162,502.371,0.98966,0.72605,0.94607,0.77,0.79198,0.83871,0.62941,1.27256,0.88327,0.96524,0.00100016,0.00100016,0.00100016
163,505.404,0.96727,0.70762,0.9387,0.76694,0.76444,0.84012,0.6229,1.28405,0.8785,0.96566,0.000955951,0.000955951,0.000955951
164,508.47,1.00293,0.70167,0.93317,0.78404,0.75352,0.82852,0.61023,1.27648,0.89576,0.96021,0.000912754,0.000912754,0.000912754
165,511.548,0.98843,0.68313,0.93137,0.69186,0.74064,0.7967,0.58227,1.26838,0.93423,0.95897,0.000870577,0.000870577,0.000870577
166,514.657,0.96419,0.68249,0.9318,0.6917,0.79967,0.81691,0.59451,1.26408,0.91227,0.96254,0.000829431,0.000829431,0.000829431
167,517.727,0.9814,0.68633,0.93023,0.75508,0.78267,0.8433,0.60808,1.25584,0.88263,0.96272,0.000789327,0.000789327,0.000789327
168,520.831,0.97133,0.68708,0.9341,0.73669,0.78166,0.83848,0.61149,1.25123,0.87464,0.96032,0.000750274,0.000750274,0.000750274
169,523.987,1.00054,0.70209,0.93622,0.72865,0.79423,0.84154,0.62559,1.25971,0.87179,0.95891,0.000712282,0.000712282,0.000712282
170,527.095,0.95704,0.68056,0.94589,0.76512,0.77868,0.85124,0.6429,1.26242,0.85769,0.95658,0.00067536,0.00067536,0.00067536
171,530.205,0.98486,0.6843,0.93921,0.75087,0.82924,0.86294,0.64726,1.25609,0.84657,0.95487,0.000639518,0.000639518,0.000639518
172,533.331,1.0393,0.75462,0.95629,0.79309,0.8105,0.86347,0.64475,1.24833,0.84242,0.95538,0.000604763,0.000604763,0.000604763
173,536.531,0.99352,0.70174,0.93333,0.89157,0.73566,0.86951,0.65029,1.24569,0.83314,0.956,0.000571106,0.000571106,0.000571106
174,539.666,0.98186,0.68857,0.93137,0.80382,0.81615,0.86181,0.64664,1.24705,0.84225,0.95433,0.000538554,0.000538554,0.000538554
175,542.795,0.99387,0.66265,0.92697,0.7547,0.81488,0.84879,0.63347,1.25346,0.86444,0.95529,0.000507115,0.000507115,0.000507115
176,546.007,0.94939,0.66004,0.91763,0.72283,0.81381,0.83258,0.62,1.2611,0.89853,0.9576,0.000476796,0.000476796,0.000476796
177,549.188,0.96463,0.67844,0.9477,0.71299,0.74487,0.81245,0.60522,1.26775,0.93455,0.95851,0.000447606,0.000447606,0.000447606
178,552.296,0.98996,0.714,0.94373,0.62062,0.80803,0.8021,0.59625,1.26737,0.96063,0.95725,0.000419552,0.000419552,0.000419552
179,555.361,0.94529,0.64698,0.91906,0.71346,0.73308,0.80399,0.59889,1.25278,0.95248,0.95453,0.00039264,0.00039264,0.00039264
180,558.453,0.93399,0.6941,0.92971,0.62073,0.83408,0.81373,0.60413,1.24591,0.93968,0.95363,0.000366877,0.000366877,0.000366877
181,561.603,0.94741,0.66705,0.92956,0.72514,0.75139,0.83113,0.62224,1.2479,0.91299,0.95193,0.00034227,0.00034227,0.00034227
182,564.699,0.93918,0.67717,0.92486,0.71891,0.80585,0.84403,0.63332,1.24266,0.88593,0.95148,0.000318825,0.000318825,0.000318825
183,567.806,0.92728,0.64976,0.92343,0.69821,0.8244,0.84957,0.6391,1.24021,0.86248,0.95359,0.000296546,0.000296546,0.000296546
184,570.908,0.97484,0.68203,0.92969,0.75365,0.80706,0.86253,0.64514,1.24217,0.85041,0.95467,0.000275441,0.000275441,0.000275441
185,574.022,0.95774,0.69611,0.9425,0.88229,0.7065,0.8617,0.64167,1.24323,0.84549,0.95495,0.000255513,0.000255513,0.000255513
186,577.126,0.97138,0.67009,0.93205,0.72797,0.81562,0.86348,0.64232,1.24005,0.84836,0.95337,0.000236769,0.000236769,0.000236769
187,580.177,0.97166,0.67742,0.92338,0.73499,0.80931,0.86173,0.64007,1.23558,0.85032,0.95227,0.000219212,0.000219212,0.000219212
188,583.232,0.93184,0.64747,0.93141,0.73069,0.81381,0.86161,0.64196,1.23212,0.85302,0.95058,0.000202847,0.000202847,0.000202847
189,586.325,0.9172,0.6473,0.92677,0.70897,0.81588,0.85295,0.64372,1.23034,0.85289,0.9513,0.000187678,0.000187678,0.000187678
190,589.456,0.97099,0.70588,0.94946,0.70618,0.81562,0.85164,0.64245,1.23081,0.8557,0.9523,0.000173709,0.000173709,0.000173709
191,592.448,1.01413,0.72077,0.92181,0.70201,0.81832,0.85215,0.6347,1.23512,0.85694,0.95549,0.000160943,0.000160943,0.000160943
192,595.269,1.00104,0.688,0.9192,0.70989,0.80589,0.84938,0.62884,1.2348,0.86297,0.9567,0.000149383,0.000149383,0.000149383
193,598.197,0.99906,0.70803,0.91208,0.7028,0.79656,0.84809,0.62998,1.23802,0.86077,0.95517,0.000139032,0.000139032,0.000139032
194,601.227,0.97796,0.70601,0.92347,0.66575,0.82733,0.8401,0.63578,1.24245,0.85844,0.95322,0.000129893,0.000129893,0.000129893
195,604.168,0.99815,0.66901,0.90057,0.8344,0.69532,0.85077,0.64618,1.24506,0.85457,0.95557,0.000121968,0.000121968,0.000121968
196,607.024,0.98212,0.66175,0.90908,0.7268,0.78502,0.84665,0.64177,1.24825,0.86097,0.95385,0.000115259,0.000115259,0.000115259
197,609.875,0.98524,0.67008,0.91936,0.80434,0.73856,0.84354,0.63569,1.2504,0.86719,0.95095,0.000109768,0.000109768,0.000109768
198,612.657,0.99509,0.66653,0.92549,0.7397,0.7738,0.84717,0.64884,1.25117,0.87662,0.95011,0.000105495,0.000105495,0.000105495
