epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,2063.18,1.08098,0.72308,0.86845,0.80932,0.81762,0.86734,0.67927,1.3561,0.90285,0.88868,0.000187678,0.000187678,0.000187678
190,2074.47,1.1196,0.72001,0.86822,0.8085,0.81762,0.86842,0.67278,1.35645,0.90257,0.888,0.000173709,0.000173709,0.000173709
191,2085.37,1.11591,0.76365,0.85586,0.80865,0.81256,0.86838,0.67256,1.35746,0.90106,0.88746,0.000160943,0.000160943,0.000160943
192,2096.03,1.0833,0.75033,0.84928,0.79523,0.82013,0.86828,0.67299,1.35804,0.899,0.88699,0.000149383,0.000149383,0.000149383
193,2106.72,1.09645,0.73862,0.84647,0.79523,0.82013,0.86828,0.67299,1.35804,0.899,0.88699,0.000139032,0.000139032,0.000139032
194,2117.38,1.07846,0.74301,0.85461,0.78601,0.81981,0.86824,0.67222,1.35957,0.89736,0.88689,0.000129893,0.000129893,0.000129893
195,2128.08,1.1085,0.78079,0.87524,0.78365,0.81871,0.86811,0.67625,1.36303,0.89583,0.88704,0.000121968,0.000121968,0.000121968
196,2138.7,1.13486,0.78758,0.86805,0.77395,0.81894,0.86797,0.67179,1.3652,0.89432,0.8875,0.000115259,0.000115259,0.000115259
197,2149.23,1.09753,0.7246,0.85526,0.77395,0.81894,0.86797,0.67179,1.3652,0.89432,0.8875,0.000109768,0.000109768,0.000109768
198,2159.85,1.11862,0.72537,0.85438,0.77745,0.81981,0.86805,0.67265,1.36455,0.89472,0.88806,0.000105495,0.000105495,0.000105495
199,2170.47,1.08157,0.7245,0.86061,0.7811,0.81955,0.86814,0.6667,1.36356,0.89571,0.8886,0.000102443,0.000102443,0.000102443
200,2181,1.10038,0.734,0.86255,0.7828,0.81843,0.86708,0.66633,1.36466,0.89618,0.88945,0.000100611,0.000100611,0.000100611
